Level1,Level2,Level3,Level4,Level5,DisplayOrder
Polonia,opolskie,opolski,gm. Dąbrowa,,1346
Polonia,opolskie,opolski,gm. Dobrzeń Wielki,,1347
Polonia,opolskie,opolski,gm. Komprachcice,,1348
Polonia,opolskie,opolski,gm. Łubniany,,1349
Polonia,opolskie,opolski,gm. Murów,,1350
Polonia,opolskie,opolski,gm. Niemodlin,,1351
Polonia,opolskie,opolski,gm. Ozimek,,1352
Polonia,opolskie,opolski,gm. Popielów,,1353
Polonia,opolskie,opolski,gm. Prószków,,1354
Polonia,opolskie,opolski,gm. Tarnów Opolski,,1355
Polonia,opolskie,opolski,gm. Tułowice,,1356
Polonia,opolskie,opolski,gm. Turawa,,1357
Polonia,opolskie,prudnicki,gm. Biała,,1358
Polonia,opolskie,prudnicki,gm. Głogówek,,1359
Polonia,opolskie,prudnicki,gm. Lubrza,,1360
Polonia,opolskie,prudnicki,gm. Prudnik,,1361
Polonia,opolskie,strzelecki,gm. Izbicko,,1362
Polonia,opolskie,strzelecki,gm. Jemielnica,,1363
Polonia,opolskie,strzelecki,gm. Kolonowskie,,1364
Polonia,opolskie,strzelecki,gm. Leśnica,,1365
Polonia,opolskie,strzelecki,gm. Strzelce Opolskie,,1366
Polonia,opolskie,strzelecki,gm. Ujazd,,1367
Polonia,opolskie,strzelecki,gm. Zawadzkie,,1368
Polonia,opolskie,Opole,m. Opole,,1369
Polonia,podkarpackie,bieszczadzki,gm. Czarna,,1370
Polonia,podkarpackie,bieszczadzki,gm. Lutowiska,,1371
Polonia,podkarpackie,bieszczadzki,gm. Ustrzyki Dolne,,1372
Polonia,podkarpackie,brzozowski,gm. Brzozów,,1373
Polonia,podkarpackie,brzozowski,gm. Domaradz,,1374
Polonia,podkarpackie,brzozowski,gm. Dydnia,,1375
Polonia,podkarpackie,brzozowski,gm. Haczów,,1376
Polonia,podkarpackie,brzozowski,gm. Jasienica Rosielna,,1377
Polonia,podkarpackie,brzozowski,gm. Nozdrzec,,1378
Polonia,podkarpackie,dębicki,m. Dębica,,1379
Polonia,podkarpackie,dębicki,gm. Brzostek,,1380
Polonia,podkarpackie,dębicki,gm. Czarna,,1381
Polonia,podkarpackie,dębicki,gm. Dębica,,1382
Polonia,podkarpackie,dębicki,gm. Jodłowa,,1383
Polonia,podkarpackie,dębicki,gm. Pilzno,,1384
Polonia,podkarpackie,dębicki,gm. Żyraków,,1385
Polonia,podkarpackie,jarosławski,m. Jarosław,,1386
Polonia,podkarpackie,jarosławski,m. Radymno,,1387
Polonia,podkarpackie,jarosławski,gm. Chłopice,,1388
Polonia,podkarpackie,jarosławski,gm. Jarosław,,1389
Polonia,podkarpackie,jarosławski,gm. Laszki,,1390
Polonia,podkarpackie,jarosławski,gm. Pawłosiów,,1391
Polonia,podkarpackie,jarosławski,gm. Pruchnik,,1392
Polonia,podkarpackie,jarosławski,gm. Radymno,,1393
Polonia,podkarpackie,jarosławski,gm. Rokietnica,,1394
Polonia,podkarpackie,jarosławski,gm. Roźwienica,,1395
Polonia,podkarpackie,jarosławski,gm. Wiązownica,,1396
Polonia,podkarpackie,jasielski,m. Jasło,,1397
Polonia,podkarpackie,jasielski,gm. Brzyska,,1398
Polonia,podkarpackie,jasielski,gm. Dębowiec,,1399
Polonia,podkarpackie,jasielski,gm. Jasło,,1400
Polonia,podkarpackie,jasielski,gm. Kołaczyce,,1401
Polonia,podkarpackie,jasielski,gm. Krempna,,1402
Polonia,podkarpackie,jasielski,gm. Nowy Żmigród,,1403
Polonia,podkarpackie,jasielski,gm. Osiek Jasielski,,1404
Polonia,podkarpackie,jasielski,gm. Skołyszyn,,1405
Polonia,podkarpackie,jasielski,gm. Tarnowiec,,1406
Polonia,podkarpackie,kolbuszowski,gm. Cmolas,,1407
Polonia,podkarpackie,kolbuszowski,gm. Kolbuszowa,,1408
Polonia,podkarpackie,kolbuszowski,gm. Majdan Królewski,,1409
Polonia,podkarpackie,kolbuszowski,gm. Niwiska,,1410
Polonia,podkarpackie,kolbuszowski,gm. Raniżów,,1411
Polonia,podkarpackie,kolbuszowski,gm. Dzikowiec,,1412
Polonia,podkarpackie,krośnieński,gm. Chorkówka,,1413
Polonia,podkarpackie,krośnieński,gm. Dukla,,1414
Polonia,podkarpackie,krośnieński,gm. Iwonicz-Zdrój,,1415
Polonia,podkarpackie,krośnieński,gm. Jedlicze,,1416
Polonia,podkarpackie,krośnieński,gm. Korczyna,,1417
Polonia,podkarpackie,krośnieński,gm. Krościenko Wyżne,,1418
Polonia,podkarpackie,krośnieński,gm. Miejsce Piastowe,,1419
Polonia,podkarpackie,krośnieński,gm. Rymanów,,1420
Polonia,podkarpackie,krośnieński,gm. Wojaszówka,,1421
Polonia,podkarpackie,krośnieński,gm. Jaśliska,,1422
Polonia,podkarpackie,leżajski,m. Leżajsk,,1423
Polonia,podkarpackie,leżajski,gm. Grodzisko Dolne,,1424
Polonia,podkarpackie,leżajski,gm. Kuryłówka,,1425
Polonia,podkarpackie,leżajski,gm. Leżajsk,,1426
Polonia,podkarpackie,leżajski,gm. Nowa Sarzyna,,1427
Polonia,podkarpackie,lubaczowski,m. Lubaczów,,1428
Polonia,podkarpackie,lubaczowski,gm. Cieszanów,,1429
Polonia,podkarpackie,lubaczowski,gm. Horyniec-Zdrój,,1430
Polonia,podkarpackie,lubaczowski,gm. Lubaczów,,1431
Polonia,podkarpackie,lubaczowski,gm. Narol,,1432
Polonia,podkarpackie,lubaczowski,gm. Oleszyce,,1433
Polonia,podkarpackie,lubaczowski,gm. Stary Dzików,,1434
Polonia,podkarpackie,lubaczowski,gm. Wielkie Oczy,,1435
Polonia,podkarpackie,łańcucki,m. Łańcut,,1436
Polonia,podkarpackie,łańcucki,gm. Białobrzegi,,1437
Polonia,podkarpackie,łańcucki,gm. Czarna,,1438
Polonia,podkarpackie,łańcucki,gm. Łańcut,,1439
Polonia,podkarpackie,łańcucki,gm. Markowa,,1440
Polonia,podkarpackie,łańcucki,gm. Rakszawa,,1441
Polonia,podkarpackie,łańcucki,gm. Żołynia,,1442
Polonia,podkarpackie,mielecki,m. Mielec,,1443
Polonia,podkarpackie,mielecki,gm. Borowa,,1444
Polonia,podkarpackie,mielecki,gm. Czermin,,1445
Polonia,podkarpackie,mielecki,gm. Gawłuszowice,,1446
Polonia,podkarpackie,mielecki,gm. Mielec,,1447
Polonia,podkarpackie,mielecki,gm. Padew Narodowa,,1448
Polonia,podkarpackie,mielecki,gm. Przecław,,1449
Polonia,podkarpackie,mielecki,gm. Radomyśl Wielki,,1450
Polonia,podkarpackie,mielecki,gm. Tuszów Narodowy,,1451
Polonia,podkarpackie,mielecki,gm. Wadowice Górne,,1452
Polonia,podkarpackie,niżański,gm. Harasiuki,,1453
Polonia,podkarpackie,niżański,gm. Jarocin,,1454
Polonia,podkarpackie,niżański,gm. Jeżowe,,1455
Polonia,podkarpackie,niżański,gm. Krzeszów,,1456
Polonia,podkarpackie,niżański,gm. Nisko,,1457
Polonia,podkarpackie,niżański,gm. Rudnik nad Sanem,,1458
Polonia,podkarpackie,niżański,gm. Ulanów,,1459
Polonia,podkarpackie,przemyski,gm. Bircza,,1460
Polonia,podkarpackie,przemyski,gm. Dubiecko,,1461
Polonia,podkarpackie,przemyski,gm. Fredropol,,1462
Polonia,podkarpackie,przemyski,gm. Krasiczyn,,1463
Polonia,podkarpackie,przemyski,gm. Krzywcza,,1464
Polonia,podkarpackie,przemyski,gm. Medyka,,1465
Polonia,podkarpackie,przemyski,gm. Orły,,1466
Polonia,podkarpackie,przemyski,gm. Przemyśl,,1467
Polonia,podkarpackie,przemyski,gm. Stubno,,1468
Polonia,podkarpackie,przemyski,gm. Żurawica,,1469
Polonia,podkarpackie,przeworski,m. Przeworsk,,1470
Polonia,podkarpackie,przeworski,gm. Adamówka,,1471
Polonia,podkarpackie,przeworski,gm. Gać,,1472
Polonia,podkarpackie,przeworski,gm. Jawornik Polski,,1473
Polonia,podkarpackie,przeworski,gm. Kańczuga,,1474
Polonia,podkarpackie,przeworski,gm. Przeworsk,,1475
Polonia,podkarpackie,przeworski,gm. Sieniawa,,1476
Polonia,podkarpackie,przeworski,gm. Tryńcza,,1477
Polonia,podkarpackie,przeworski,gm. Zarzecze,,1478
Polonia,podkarpackie,ropczycko-sędziszowski,gm. Iwierzyce,,1479
Polonia,podkarpackie,ropczycko-sędziszowski,gm. Ostrów,,1480
Polonia,podkarpackie,ropczycko-sędziszowski,gm. Ropczyce,,1481
Polonia,podkarpackie,ropczycko-sędziszowski,gm. Sędziszów Małopolski,,1482
Polonia,podkarpackie,ropczycko-sędziszowski,gm. Wielopole Skrzyńskie,,1483
Polonia,podkarpackie,rzeszowski,m. Dynów,,1484
Polonia,podkarpackie,rzeszowski,gm. Błażowa,,1485
Polonia,podkarpackie,rzeszowski,gm. Boguchwała,,1486
Polonia,podkarpackie,rzeszowski,gm. Chmielnik,,1487
Polonia,podkarpackie,rzeszowski,gm. Dynów,,1488
Polonia,podkarpackie,rzeszowski,gm. Głogów Małopolski,,1489
Polonia,podkarpackie,rzeszowski,gm. Hyżne,,1490
Polonia,podkarpackie,rzeszowski,gm. Kamień,,1491
Polonia,podkarpackie,rzeszowski,gm. Krasne,,1492
Polonia,podkarpackie,rzeszowski,gm. Lubenia,,1493
Polonia,podkarpackie,rzeszowski,gm. Sokołów Małopolski,,1494
Polonia,podkarpackie,rzeszowski,gm. Świlcza,,1495
Polonia,podkarpackie,rzeszowski,gm. Trzebownisko,,1496
Polonia,podkarpackie,rzeszowski,gm. Tyczyn,,1497
Polonia,podkarpackie,sanocki,m. Sanok,,1498
Polonia,podkarpackie,sanocki,gm. Besko,,1499
Polonia,podkarpackie,sanocki,gm. Bukowsko,,1500
Polonia,podkarpackie,sanocki,gm. Komańcza,,1501
Polonia,podkarpackie,sanocki,gm. Sanok,,1502
Polonia,podkarpackie,sanocki,gm. Tyrawa Wołoska,,1503
Polonia,podkarpackie,sanocki,gm. Zagórz,,1504
Polonia,podkarpackie,sanocki,gm. Zarszyn,,1505
Polonia,podkarpackie,stalowowolski,m. Stalowa Wola,,1506
Polonia,podkarpackie,stalowowolski,gm. Bojanów,,1507
Polonia,podkarpackie,stalowowolski,gm. Pysznica,,1508
Polonia,podkarpackie,stalowowolski,gm. Radomyśl nad Sanem,,1509
Polonia,podkarpackie,stalowowolski,gm. Zaklików,,1510
Polonia,podkarpackie,stalowowolski,gm. Zaleszany,,1511
Polonia,podkarpackie,strzyżowski,gm. Czudec,,1512
Polonia,podkarpackie,strzyżowski,gm. Frysztak,,1513
Polonia,podkarpackie,strzyżowski,gm. Niebylec,,1514
Polonia,podkarpackie,strzyżowski,gm. Strzyżów,,1515
Polonia,podkarpackie,strzyżowski,gm. Wiśniowa,,1516
Polonia,podkarpackie,tarnobrzeski,gm. Baranów Sandomierski,,1517
Polonia,podkarpackie,tarnobrzeski,gm. Gorzyce,,1518
Polonia,podkarpackie,tarnobrzeski,gm. Grębów,,1519
Polonia,podkarpackie,tarnobrzeski,gm. Nowa Dęba,,1520
Polonia,podkarpackie,leski,gm. Baligród,,1521
Polonia,podkarpackie,leski,gm. Cisna,,1522
Polonia,podkarpackie,leski,gm. Lesko,,1523
Polonia,podkarpackie,leski,gm. Olszanica,,1524
Polonia,podkarpackie,leski,gm. Solina,,1525
Polonia,podkarpackie,Krosno,m. Krosno,,1526
Polonia,podkarpackie,Przemyśl,m. Przemyśl,,1527
Polonia,podkarpackie,Rzeszów,m. Rzeszów,,1528
Polonia,podkarpackie,Tarnobrzeg,m. Tarnobrzeg,,1529
Polonia,podlaskie,augustowski,m. Augustów,,1530
Polonia,podlaskie,augustowski,gm. Augustów,,1531
Polonia,podlaskie,augustowski,gm. Bargłów Kościelny,,1532
Polonia,podlaskie,augustowski,gm. Lipsk,,1533
Polonia,podlaskie,augustowski,gm. Nowinka,,1534
Polonia,podlaskie,augustowski,gm. Płaska,,1535
Polonia,podlaskie,augustowski,gm. Sztabin,,1536
Polonia,podlaskie,białostocki,gm. Choroszcz,,1537
Polonia,podlaskie,białostocki,gm. Czarna Białostocka,,1538
Polonia,podlaskie,białostocki,gm. Dobrzyniewo Duże,,1539
Polonia,podlaskie,białostocki,gm. Gródek,,1540
Polonia,podlaskie,białostocki,gm. Juchnowiec Kościelny,,1541
Polonia,podlaskie,białostocki,gm. Łapy,,1542
Polonia,podlaskie,białostocki,gm. Michałowo,,1543
Polonia,podlaskie,białostocki,gm. Poświętne,,1544
Polonia,podlaskie,białostocki,gm. Supraśl,,1545
Polonia,podlaskie,białostocki,gm. Suraż,,1546
Polonia,podlaskie,białostocki,gm. Turośń Kościelna,,1547
Polonia,podlaskie,białostocki,gm. Tykocin,,1548
Polonia,podlaskie,białostocki,gm. Wasilków,,1549
Polonia,podlaskie,białostocki,gm. Zabłudów,,1550
Polonia,podlaskie,białostocki,gm. Zawady,,1551
Polonia,podlaskie,bielski,m. Bielsk Podlaski,,1552
Polonia,podlaskie,bielski,m. Brańsk,,1553
Polonia,podlaskie,bielski,gm. Bielsk Podlaski,,1554
Polonia,podlaskie,bielski,gm. Boćki,,1555
Polonia,podlaskie,bielski,gm. Brańsk,,1556
Polonia,podlaskie,bielski,gm. Orla,,1557
Polonia,podlaskie,bielski,gm. Rudka,,1558
Polonia,podlaskie,bielski,gm. Wyszki,,1559
Polonia,podlaskie,grajewski,m. Grajewo,,1560
Polonia,podlaskie,grajewski,gm. Grajewo,,1561
Polonia,podlaskie,grajewski,gm. Radziłów,,1562
Polonia,podlaskie,grajewski,gm. Rajgród,,1563
Polonia,podlaskie,grajewski,gm. Szczuczyn,,1564
Polonia,podlaskie,grajewski,gm. Wąsosz,,1565
Polonia,podlaskie,hajnowski,m. Hajnówka,,1566
Polonia,podlaskie,hajnowski,gm. Białowieża,,1567
Polonia,podlaskie,hajnowski,gm. Czeremcha,,1568
Polonia,podlaskie,hajnowski,gm. Czyże,,1569
Polonia,podlaskie,hajnowski,gm. Dubicze Cerkiewne,,1570
Polonia,podlaskie,hajnowski,gm. Hajnówka,,1571
Polonia,podlaskie,hajnowski,gm. Kleszczele,,1572
Polonia,podlaskie,hajnowski,gm. Narew,,1573
Polonia,podlaskie,hajnowski,gm. Narewka,,1574
Polonia,podlaskie,kolneński,m. Kolno,,1575
Polonia,podlaskie,kolneński,gm. Grabowo,,1576
Polonia,podlaskie,kolneński,gm. Kolno,,1577
Polonia,podlaskie,kolneński,gm. Mały Płock,,1578
Polonia,podlaskie,kolneński,gm. Stawiski,,1579
Polonia,podlaskie,kolneński,gm. Turośl,,1580
Polonia,podlaskie,łomżyński,gm. Jedwabne,,1581
Polonia,podlaskie,łomżyński,gm. Łomża,,1582
Polonia,podlaskie,łomżyński,gm. Miastkowo,,1583
Polonia,podlaskie,łomżyński,gm. Nowogród,,1584
Polonia,podlaskie,łomżyński,gm. Piątnica,,1585
Polonia,podlaskie,łomżyński,gm. Przytuły,,1586
Polonia,podlaskie,łomżyński,gm. Śniadowo,,1587
Polonia,podlaskie,łomżyński,gm. Wizna,,1588
Polonia,podlaskie,łomżyński,gm. Zbójna,,1589
Polonia,podlaskie,moniecki,gm. Goniądz,,1590
Polonia,podlaskie,moniecki,gm. Jasionówka,,1591
Polonia,podlaskie,moniecki,gm. Jaświły,,1592
Polonia,podlaskie,moniecki,gm. Knyszyn,,1593
Polonia,podlaskie,moniecki,gm. Krypno,,1594
Polonia,podlaskie,moniecki,gm. Mońki,,1595
Polonia,podlaskie,moniecki,gm. Trzcianne,,1596
Polonia,podlaskie,sejneński,m. Sejny,,1597
Polonia,podlaskie,sejneński,gm. Giby,,1598
Polonia,podlaskie,sejneński,gm. Krasnopol,,1599
Polonia,podlaskie,sejneński,gm. Puńsk,,1600
Polonia,podlaskie,sejneński,gm. Sejny,,1601
Polonia,podlaskie,siemiatycki,m. Siemiatycze,,1602
Polonia,podlaskie,siemiatycki,gm. Drohiczyn,,1603
Polonia,podlaskie,siemiatycki,gm. Dziadkowice,,1604
Polonia,podlaskie,siemiatycki,gm. Grodzisk,,1605
Polonia,podlaskie,siemiatycki,gm. Mielnik,,1606
Polonia,podlaskie,siemiatycki,gm. Milejczyce,,1607
Polonia,podlaskie,siemiatycki,gm. Nurzec-Stacja,,1608
Polonia,podlaskie,siemiatycki,gm. Perlejewo,,1609
Polonia,podlaskie,siemiatycki,gm. Siemiatycze,,1610
Polonia,podlaskie,sokólski,gm. Dąbrowa Białostocka,,1611
Polonia,podlaskie,sokólski,gm. Janów,,1612
Polonia,podlaskie,sokólski,gm. Korycin,,1613
Polonia,podlaskie,sokólski,gm. Krynki,,1614
Polonia,podlaskie,sokólski,gm. Kuźnica,,1615
Polonia,podlaskie,sokólski,gm. Nowy Dwór,,1616
Polonia,podlaskie,sokólski,gm. Sidra,,1617
Polonia,podlaskie,sokólski,gm. Sokółka,,1618
Polonia,podlaskie,sokólski,gm. Suchowola,,1619
Polonia,podlaskie,sokólski,gm. Szudziałowo,,1620
Polonia,podlaskie,suwalski,gm. Bakałarzewo,,1621
Polonia,podlaskie,suwalski,gm. Filipów,,1622
Polonia,podlaskie,suwalski,gm. Jeleniewo,,1623
Polonia,podlaskie,suwalski,gm. Przerośl,,1624
Polonia,podlaskie,suwalski,gm. Raczki,,1625
Polonia,podlaskie,suwalski,gm. Rutka-Tartak,,1626
Polonia,podlaskie,suwalski,gm. Suwałki,,1627
Polonia,podlaskie,suwalski,gm. Szypliszki,,1628
Polonia,podlaskie,suwalski,gm. Wiżajny,,1629
Polonia,podlaskie,wysokomazowiecki,m. Wysokie Mazowieckie,,1630
Polonia,podlaskie,wysokomazowiecki,gm. Ciechanowiec,,1631
Polonia,podlaskie,wysokomazowiecki,gm. Czyżew,,1632
Polonia,podlaskie,wysokomazowiecki,gm. Klukowo,,1633
Polonia,podlaskie,wysokomazowiecki,gm. Kobylin-Borzymy,,1634
Polonia,podlaskie,wysokomazowiecki,gm. Kulesze Kościelne,,1635
Polonia,podlaskie,wysokomazowiecki,gm. Nowe Piekuty,,1636
Polonia,podlaskie,wysokomazowiecki,gm. Sokoły,,1637
Polonia,podlaskie,wysokomazowiecki,gm. Szepietowo,,1638
Polonia,podlaskie,wysokomazowiecki,gm. Wysokie Mazowieckie,,1639
Polonia,podlaskie,zambrowski,m. Zambrów,,1640
Polonia,podlaskie,zambrowski,gm. Kołaki Kościelne,,1641
Polonia,podlaskie,zambrowski,gm. Rutki,,1642
Polonia,podlaskie,zambrowski,gm. Szumowo,,1643
Polonia,podlaskie,zambrowski,gm. Zambrów,,1644
Polonia,podlaskie,Białystok,m. Białystok,,1645
Polonia,podlaskie,Łomża,m. Łomża,,1646
Polonia,podlaskie,Suwałki,m. Suwałki,,1647
Polonia,pomorskie,bytowski,gm. Borzytuchom,,1648
Polonia,pomorskie,bytowski,gm. Bytów,,1649
Polonia,pomorskie,bytowski,gm. Czarna Dąbrówka,,1650
Polonia,pomorskie,bytowski,gm. Kołczygłowy,,1651
Polonia,pomorskie,bytowski,gm. Lipnica,,1652
Polonia,pomorskie,bytowski,gm. Miastko,,1653
Polonia,pomorskie,bytowski,gm. Parchowo,,1654
Polonia,pomorskie,bytowski,gm. Studzienice,,1655
Polonia,pomorskie,bytowski,gm. Trzebielino,,1656
Polonia,pomorskie,bytowski,gm. Tuchomie,,1657
Polonia,pomorskie,chojnicki,m. Chojnice,,1658
Polonia,pomorskie,chojnicki,gm. Brusy,,1659
Polonia,pomorskie,chojnicki,gm. Chojnice,,1660
Polonia,pomorskie,chojnicki,gm. Czersk,,1661
Polonia,pomorskie,chojnicki,gm. Konarzyny,,1662
Polonia,pomorskie,człuchowski,m. Człuchów,,1663
Polonia,pomorskie,człuchowski,gm. Czarne,,1664
Polonia,pomorskie,człuchowski,gm. Człuchów,,1665
Polonia,pomorskie,człuchowski,gm. Debrzno,,1666
Polonia,pomorskie,człuchowski,gm. Koczała,,1667
Polonia,pomorskie,człuchowski,gm. Przechlewo,,1668
Polonia,pomorskie,człuchowski,gm. Rzeczenica,,1669
Polonia,pomorskie,gdański,m. Pruszcz Gdański,,1670
Polonia,pomorskie,gdański,gm. Cedry Wielkie,,1671
Polonia,pomorskie,gdański,gm. Kolbudy,,1672
Polonia,pomorskie,gdański,gm. Pruszcz Gdański,,1673
Polonia,pomorskie,gdański,gm. Przywidz,,1674
Polonia,pomorskie,gdański,gm. Pszczółki,,1675
Polonia,pomorskie,gdański,gm. Suchy Dąb,,1676
Polonia,pomorskie,gdański,gm. Trąbki Wielkie,,1677
Polonia,pomorskie,kartuski,gm. Chmielno,,1678
Polonia,pomorskie,kartuski,gm. Kartuzy,,1679
Polonia,pomorskie,kartuski,gm. Przodkowo,,1680
Polonia,pomorskie,kartuski,gm. Sierakowice,,1681
Polonia,pomorskie,kartuski,gm. Somonino,,1682
Polonia,pomorskie,kartuski,gm. Stężyca,,1683
Polonia,pomorskie,kartuski,gm. Sulęczyno,,1684
Polonia,pomorskie,kartuski,gm. Żukowo,,1685
Polonia,pomorskie,kościerski,m. Kościerzyna,,1686
Polonia,pomorskie,kościerski,gm. Dziemiany,,1687
Polonia,pomorskie,kościerski,gm. Karsin,,1688
Polonia,pomorskie,kościerski,gm. Kościerzyna,,1689
Polonia,pomorskie,kościerski,gm. Liniewo,,1690
Polonia,pomorskie,kościerski,gm. Lipusz,,1691
Polonia,pomorskie,kościerski,gm. Nowa Karczma,,1692
Polonia,pomorskie,kościerski,gm. Stara Kiszewa,,1693
Polonia,pomorskie,kwidzyński,m. Kwidzyn,,1694
Polonia,pomorskie,kwidzyński,gm. Gardeja,,1695
Polonia,pomorskie,kwidzyński,gm. Kwidzyn,,1696
Polonia,pomorskie,kwidzyński,gm. Prabuty,,1697
Polonia,pomorskie,kwidzyński,gm. Ryjewo,,1698
Polonia,pomorskie,kwidzyński,gm. Sadlinki,,1699
Polonia,pomorskie,lęborski,m. Lębork,,1700
Polonia,pomorskie,lęborski,m. Łeba,,1701
Polonia,pomorskie,lęborski,gm. Cewice,,1702
Polonia,pomorskie,lęborski,gm. Nowa Wieś Lęborska,,1703
Polonia,pomorskie,lęborski,gm. Wicko,,1704
Polonia,pomorskie,malborski,m. Malbork,,1705
Polonia,pomorskie,malborski,gm. Lichnowy,,1706
Polonia,pomorskie,malborski,gm. Malbork,,1707
Polonia,pomorskie,malborski,gm. Miłoradz,,1708
Polonia,pomorskie,malborski,gm. Nowy Staw,,1709
Polonia,pomorskie,malborski,gm. Stare Pole,,1710
Polonia,pomorskie,nowodworski,m. Krynica Morska,,1711
Polonia,pomorskie,nowodworski,gm. Nowy Dwór Gdański,,1712
Polonia,pomorskie,nowodworski,gm. Ostaszewo,,1713
Polonia,pomorskie,nowodworski,gm. Stegna,,1714
Polonia,pomorskie,nowodworski,gm. Sztutowo,,1715
Polonia,pomorskie,pucki,m. Hel,,1716
Polonia,pomorskie,pucki,gm. Jastarnia,,1717
Polonia,pomorskie,pucki,m. Puck,,1718
Polonia,pomorskie,pucki,gm. Władysławowo,,1719
Polonia,pomorskie,pucki,gm. Kosakowo,,1720
Polonia,pomorskie,pucki,gm. Krokowa,,1721
Polonia,pomorskie,pucki,gm. Puck,,1722
Polonia,pomorskie,słupski,m. Ustka,,1723
Polonia,pomorskie,słupski,gm. Damnica,,1724
Polonia,pomorskie,słupski,gm. Dębnica Kaszubska,,1725
Polonia,pomorskie,słupski,gm. Główczyce,,1726
Polonia,pomorskie,słupski,gm. Kępice,,1727
Polonia,pomorskie,słupski,gm. Kobylnica,,1728
Polonia,pomorskie,słupski,gm. Potęgowo,,1729
Polonia,pomorskie,słupski,gm. Słupsk,,1730
Polonia,pomorskie,słupski,gm. Smołdzino,,1731
Polonia,pomorskie,słupski,gm. Ustka,,1732
Polonia,pomorskie,starogardzki,gm. Czarna Woda,,1733
Polonia,pomorskie,starogardzki,m. Skórcz,,1734
Polonia,pomorskie,starogardzki,m. Starogard Gdański,,1735
Polonia,pomorskie,starogardzki,gm. Bobowo,,1736
Polonia,pomorskie,starogardzki,gm. Kaliska,,1737
Polonia,pomorskie,starogardzki,gm. Lubichowo,,1738
Polonia,pomorskie,starogardzki,gm. Osieczna,,1739
Polonia,pomorskie,starogardzki,gm. Osiek,,1740
Polonia,pomorskie,starogardzki,gm. Skarszewy,,1741
Polonia,pomorskie,starogardzki,gm. Skórcz,,1742
Polonia,pomorskie,starogardzki,gm. Smętowo Graniczne,,1743
Polonia,pomorskie,starogardzki,gm. Starogard Gdański,,1744
Polonia,pomorskie,starogardzki,gm. Zblewo,,1745
Polonia,pomorskie,tczewski,m. Tczew,,1746
Polonia,pomorskie,tczewski,gm. Gniew,,1747
Polonia,pomorskie,tczewski,gm. Morzeszczyn,,1748
Polonia,pomorskie,tczewski,gm. Pelplin,,1749
Polonia,pomorskie,tczewski,gm. Subkowy,,1750
Polonia,pomorskie,tczewski,gm. Tczew,,1751
Polonia,pomorskie,wejherowski,m. Reda,,1752
Polonia,pomorskie,wejherowski,m. Rumia,,1753
Polonia,pomorskie,wejherowski,m. Wejherowo,,1754
Polonia,pomorskie,wejherowski,gm. Choczewo,,1755
Polonia,pomorskie,wejherowski,gm. Gniewino,,1756
Polonia,pomorskie,wejherowski,gm. Linia,,1757
Polonia,pomorskie,wejherowski,gm. Luzino,,1758
Polonia,pomorskie,wejherowski,gm. Łęczyce,,1759
Polonia,pomorskie,wejherowski,gm. Szemud,,1760
Polonia,pomorskie,wejherowski,gm. Wejherowo,,1761
Polonia,pomorskie,sztumski,gm. Dzierzgoń,,1762
Polonia,pomorskie,sztumski,gm. Mikołajki Pomorskie,,1763
Polonia,pomorskie,sztumski,gm. Stary Dzierzgoń,,1764
Polonia,pomorskie,sztumski,gm. Stary Targ,,1765
Polonia,pomorskie,sztumski,gm. Sztum,,1766
Polonia,pomorskie,Gdańsk,m. Gdańsk,,1767
Polonia,pomorskie,Gdynia,m. Gdynia,,1768
Polonia,pomorskie,Słupsk,m. Słupsk,,1769
Polonia,pomorskie,Sopot,m. Sopot,,1770
Polonia,śląskie,będziński,m. Będzin,,1771
Polonia,śląskie,będziński,m. Czeladź,,1772
Polonia,śląskie,będziński,m. Wojkowice,,1773
Polonia,śląskie,będziński,gm. Bobrowniki,,1774
Polonia,śląskie,będziński,gm. Mierzęcice,,1775
Polonia,śląskie,będziński,gm. Psary,,1776
Polonia,śląskie,będziński,gm. Siewierz,,1777
Polonia,śląskie,będziński,m. Sławków,,1778
Polonia,śląskie,bielski,m. Szczyrk,,1779
Polonia,śląskie,bielski,gm. Bestwina,,1780
Polonia,śląskie,bielski,gm. Buczkowice,,1781
Polonia,śląskie,bielski,gm. Czechowice-Dziedzice,,1782
Polonia,śląskie,bielski,gm. Jasienica,,1783
Polonia,śląskie,bielski,gm. Jaworze,,1784
Polonia,śląskie,bielski,gm. Kozy,,1785
Polonia,śląskie,bielski,gm. Porąbka,,1786
Polonia,śląskie,bielski,gm. Wilamowice,,1787
Polonia,śląskie,bielski,gm. Wilkowice,,1788
Polonia,śląskie,cieszyński,m. Cieszyn,,1789
Polonia,śląskie,cieszyński,m. Ustroń,,1790
Polonia,śląskie,cieszyński,m. Wisła,,1791
Polonia,śląskie,cieszyński,gm. Brenna,,1792
Polonia,śląskie,cieszyński,gm. Chybie,,1793
Polonia,śląskie,cieszyński,gm. Dębowiec,,1794
Polonia,śląskie,cieszyński,gm. Goleszów,,1795
Polonia,śląskie,cieszyński,gm. Hażlach,,1796
Polonia,śląskie,cieszyński,gm. Istebna,,1797
Polonia,śląskie,cieszyński,gm. Skoczów,,1798
Polonia,śląskie,cieszyński,gm. Strumień,,1799
Polonia,śląskie,cieszyński,gm. Zebrzydowice,,1800
Polonia,śląskie,częstochowski,gm. Blachownia,,1801
