Level1,Level2,Level3,Level4,Level5
ESMERALDAS,SAN LORENZO,SAN LORENZO,,
ESMERALDAS,SAN LORENZO,SAN LORENZO,,
ESMERALDAS,SAN LORENZO,SANTA RITA,SAN FRANCISCO DE BOGOTA,
ESMERALDAS,SAN LORENZO,SANTA RITA,SANTA RITA,
ESMERALDAS,SAN LORENZO,TAMBILLO,EL PROGRESO,
ESMERALDAS,SAN LORENZO,TAMBILLO,TAMBILLO,
ESMERALDAS,SAN LORENZO,TULULBI /RICAURTE,BALSAREÑO,
ESMERALDAS,SAN LORENZO,TULULBI /RICAURTE,CENTRO AWA GUADUALITO,
ESMERALDAS,SAN LORENZO,TULULBI /RICAURTE,CENTRO AWA PAMBILAR,
ESMERALDAS,SAN LORENZO,TULULBI /RICAURTE,LA CEIBA,
ESMERALDAS,SAN LORENZO,TULULBI /RICAURTE,TULULBI /RICAURTE,
ESMERALDAS,SAN LORENZO,URBINA,,
ESMERALDAS,SAN LORENZO,5 DE JUNIO/HUIMBI,,
GALAPAGOS,ISABELA,PUERTO VILLAMIL,,
GALAPAGOS,ISABELA,PUERTO VILLAMIL,,
GALAPAGOS,ISABELA,TOMAS DE BERLANGA,,
GALAPAGOS,SAN CRISTOBAL,EL PROGRESO,,
GALAPAGOS,SAN CRISTOBAL,ISLA SANTA MARIA,,
GALAPAGOS,SAN CRISTOBAL,PTO. BAQUERIZO MORENO,,
GALAPAGOS,SAN CRISTOBAL,PTO. BAQUERIZO MORENO,,
GALAPAGOS,SAN CRISTOBAL,PTO. BAQUERIZO MORENO,,
GALAPAGOS,SAN CRISTOBAL,PTO. BAQUERIZO MORENO,,
GALAPAGOS,SANTA CRUZ,BELLA VISTA,BELLA VISTA,
GALAPAGOS,SANTA CRUZ,BELLA VISTA,EL CASCAJO EL CAMOTE,
GALAPAGOS,SANTA CRUZ,PUERTO AYORA,,
GALAPAGOS,SANTA CRUZ,PUERTO AYORA,,
GALAPAGOS,SANTA CRUZ,PUERTO AYORA,,
GALAPAGOS,SANTA CRUZ,PUERTO AYORA,,
GALAPAGOS,SANTA CRUZ,PUERTO AYORA,,
GALAPAGOS,SANTA CRUZ,PUERTO AYORA,,
GALAPAGOS,SANTA CRUZ,SANTA ROSA,,
GUAYAS,A.BAQUERIZO MORENO,A.BAQUERIZO M /JUJAN,,
GUAYAS,A.BAQUERIZO MORENO,A.BAQUERIZO M /JUJAN,,
GUAYAS,BALAO,BALAO,BALAO,
GUAYAS,BALAO,BALAO,BALAO,
GUAYAS,BALAO,BALAO,CIEN FAMILIAS,
GUAYAS,BALAO,BALAO,SAN CARLOS,
GUAYAS,BALZAR,BALZAR,BALZAR,
GUAYAS,BALZAR,BALZAR,BALZAR,
GUAYAS,BALZAR,BALZAR,BALZAR,
GUAYAS,BALZAR,BALZAR,BALZAR,
GUAYAS,BALZAR,BALZAR,BALZAR,
GUAYAS,BALZAR,BALZAR,LA GUAYAQUIL,
GUAYAS,COLIMES,COLIMES,COLIMES,
GUAYAS,COLIMES,COLIMES,COLIMES,
GUAYAS,COLIMES,COLIMES,EL RELICARIO,
GUAYAS,COLIMES,SAN JACINTO,LONDON,
GUAYAS,COLIMES,SAN JACINTO,POTRERITOS,
GUAYAS,COLIMES,SAN JACINTO,SAN JACINTO,
GUAYAS,CRNL MARCELINO MARIDUENAS,CRNL MARCELINO MARIDUENAS,CRNL MARCELINO MARIDUENAS,
GUAYAS,CRNL MARCELINO MARIDUENAS,CRNL MARCELINO MARIDUENAS,CRNL MARCELINO MARIDUENAS,
GUAYAS,CRNL MARCELINO MARIDUENAS,CRNL MARCELINO MARIDUENAS,LA ISLA,
GUAYAS,DAULE,DAULE,,
GUAYAS,DAULE,DAULE,,
GUAYAS,DAULE,DAULE,,
GUAYAS,DAULE,DAULE,,
GUAYAS,DAULE,DAULE,,
GUAYAS,DAULE,DAULE,,
GUAYAS,DAULE,DAULE,,
GUAYAS,DAULE,EL LAUREL,,
GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE,,
GUAYAS,DAULE,LA AURORA,LA AURORA,
GUAYAS,DAULE,LA AURORA,LA AURORA,
GUAYAS,DAULE,LA AURORA,LA AURORA,
GUAYAS,DAULE,LA AURORA,LA AURORA,
GUAYAS,DAULE,LA AURORA,LA AURORA,
GUAYAS,DAULE,LA AURORA,LA AURORA,
GUAYAS,DAULE,LA AURORA,RÍO DAULE,
GUAYAS,DAULE,LA AURORA,RÍO DAULE,
GUAYAS,DAULE,LAS LOJAS,,
GUAYAS,DAULE,LIMONAL,,
GUAYAS,DAULE,MAGRO,,
GUAYAS,DURAN,DIVINO NIÑO,DIVINO NIÑO,
GUAYAS,DURAN,DIVINO NIÑO,HÉCTOR COBOS,
GUAYAS,DURAN,DIVINO NIÑO,SECAP,
GUAYAS,DURAN,EL RECREO,EL RECREO,
GUAYAS,DURAN,EL RECREO,EL RECREO,
GUAYAS,DURAN,EL RECREO,EL RECREO,
GUAYAS,DURAN,EL RECREO,EL RECREO,
GUAYAS,DURAN,EL RECREO,EL RECREO,
GUAYAS,DURAN,EL RECREO,EL RECREO,
GUAYAS,DURAN,EL RECREO,LA LOMA,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO / DURAN,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO / DURAN,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO / DURAN,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO / DURAN,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO / DURAN,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO / DURAN,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO / DURAN,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO / DURAN,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO / DURAN,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO / DURAN,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO NORTE,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO NORTE,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ELOY ALFARO NORTE,
GUAYAS,DURAN,ELOY ALFARO /DURAN,LOS ANGELES,
GUAYAS,DURAN,ELOY ALFARO /DURAN,LOS HELECHOS,
GUAYAS,DURAN,ELOY ALFARO /DURAN,LOS HELECHOS,
GUAYAS,DURAN,ELOY ALFARO /DURAN,PANORAMA,
GUAYAS,DURAN,ELOY ALFARO /DURAN,ROSA ELVIRA,
GUAYAS,DURAN,ELOY ALFARO /DURAN,UNA SOLA FUERZA,
GUAYAS,DURAN,ELOY ALFARO /DURAN,YAMILE,
GUAYAS,EL EMPALME,EL ROSARIO,,
GUAYAS,EL EMPALME,GUAYAS / PUERTO NUEVO,DAULE - PERIPA,
GUAYAS,EL EMPALME,GUAYAS / PUERTO NUEVO,GUAYAS / PUERTO NUEVO,
GUAYAS,EL EMPALME,VELASCO IBARRA,ATILIO VÉLEZ,
GUAYAS,EL EMPALME,VELASCO IBARRA,VELASCO IBARRA,
GUAYAS,EL EMPALME,VELASCO IBARRA,VELASCO IBARRA,
GUAYAS,EL EMPALME,VELASCO IBARRA,VELASCO IBARRA,
GUAYAS,EL EMPALME,VELASCO IBARRA,VELASCO IBARRA,
GUAYAS,EL EMPALME,VELASCO IBARRA,VELASCO IBARRA,
GUAYAS,EL EMPALME,VELASCO IBARRA,VELASCO IBARRA,
GUAYAS,EL EMPALME,VELASCO IBARRA,VELASCO IBARRA,
GUAYAS,EL EMPALME,VELASCO IBARRA,VELASCO IBARRA,
GUAYAS,EL EMPALME,VELASCO IBARRA,VELASCO IBARRA,
GUAYAS,EL EMPALME,VELASCO IBARRA,29 DE OCTUBRE,
GUAYAS,EL TRIUNFO,EL TRIUNFO,,
GUAYAS,EL TRIUNFO,EL TRIUNFO,,
GUAYAS,EL TRIUNFO,EL TRIUNFO,,
GUAYAS,EL TRIUNFO,EL TRIUNFO,,
GUAYAS,EL TRIUNFO,EL TRIUNFO,,
GUAYAS,EL TRIUNFO,EL TRIUNFO,,
GUAYAS,GRAL. A. ELIZALDE,GRAL.ELIZALDE /BUCAY,,
GUAYAS,GUAYAQUIL,AYACUCHO,,
GUAYAS,GUAYAQUIL,AYACUCHO,,
GUAYAS,GUAYAQUIL,AYACUCHO,,
GUAYAS,GUAYAQUIL,AYACUCHO,,
GUAYAS,GUAYAQUIL,BOLIVAR/SAGRARIO,,
GUAYAS,GUAYAQUIL,BOLIVAR/SAGRARIO,,
GUAYAS,GUAYAQUIL,BOLIVAR/SAGRARIO,,
GUAYAS,GUAYAQUIL,CARBO/CONCEPCION,,
GUAYAS,GUAYAQUIL,CARBO/CONCEPCION,,
GUAYAS,GUAYAQUIL,CARBO/CONCEPCION,,
GUAYAS,GUAYAQUIL,CARBO/CONCEPCION,,
GUAYAS,GUAYAQUIL,CARBO/CONCEPCION,,
GUAYAS,GUAYAQUIL,CARBO/CONCEPCION,,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,BARRIO PUERTO LISA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,BATALLÓN DEL SUBURBIO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,CISNE 2 - LA PISTA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,CISNE 2 - LA PISTA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,COLEGIO GARCIA GOYENA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,COLEGIO GARCIA GOYENA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,CUARTEL CUATRO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,CUARTEL CUATRO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,DIOS PATRIA Y LIBERTAD,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,DIOS PATRIA Y LIBERTAD,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,ESTERO SALADO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,ESTERO SALADO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,FEBRES CORDERO,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,HOSPITAL GUAYAQUIL,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,LA COLMENA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,LA COLMENA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,LA Q,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,LA Q,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,PATRIA ECUATORIANA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,PATRIA ECUATORIANA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,PUENTE PATRIA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,PUENTE PATRIA,
GUAYAS,GUAYAQUIL,FEBRES CORDERO,VIRGEN DE FATIMA,
GUAYAS,GUAYAQUIL,GARCIA MORENO,GARCIA MORENO,
GUAYAS,GUAYAQUIL,GARCIA MORENO,GARCIA MORENO,
GUAYAS,GUAYAQUIL,GARCIA MORENO,GARCIA MORENO,
GUAYAS,GUAYAQUIL,GARCIA MORENO,GARCIA MORENO,
GUAYAS,GUAYAQUIL,GARCIA MORENO,GARCIA MORENO,
GUAYAS,GUAYAQUIL,GARCIA MORENO,GARCIA MORENO,
GUAYAS,GUAYAQUIL,GARCIA MORENO,GARCIA MORENO,
GUAYAS,GUAYAQUIL,GARCIA MORENO,GARCIA MORENO,
GUAYAS,GUAYAQUIL,GARCIA MORENO,GARCIA MORENO,
GUAYAS,GUAYAQUIL,GARCIA MORENO,GUAYAQUIL,
GUAYAS,GUAYAQUIL,JUAN GOMEZ RENDON,,
GUAYAS,GUAYAQUIL,JUAN GOMEZ RENDON,,
GUAYAS,GUAYAQUIL,LETAMENDI,LA CHALA,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,LETAMENDI,
GUAYAS,GUAYAQUIL,LETAMENDI,VIRGEN DEL SOTO,
GUAYAS,GUAYAQUIL,LETAMENDI,4 DE NOVIEMBRE,
GUAYAS,GUAYAQUIL,MORRO,,
GUAYAS,GUAYAQUIL,OLMEDO/SAN ALEJO,,
GUAYAS,GUAYAQUIL,OLMEDO/SAN ALEJO,,
GUAYAS,GUAYAQUIL,PASCUALES,BALERIO ESTACIO,
GUAYAS,GUAYAQUIL,PASCUALES,BASTIÓN POPULAR,
GUAYAS,GUAYAQUIL,PASCUALES,BASTIÓN POPULAR,
GUAYAS,GUAYAQUIL,PASCUALES,BASTIÓN POPULAR,
GUAYAS,GUAYAQUIL,PASCUALES,BASTIÓN POPULAR,
GUAYAS,GUAYAQUIL,PASCUALES,BASTIÓN POPULAR,
GUAYAS,GUAYAQUIL,PASCUALES,BASTIÓN POPULAR,
GUAYAS,GUAYAQUIL,PASCUALES,CAPEIRA,
GUAYAS,GUAYAQUIL,PASCUALES,CIUDAD VICTORIA,
GUAYAS,GUAYAQUIL,PASCUALES,EL FORTÍN,
GUAYAS,GUAYAQUIL,PASCUALES,EL PARAISO DE LA FLOR,
GUAYAS,GUAYAQUIL,PASCUALES,EL PARAISO DE LA FLOR,
GUAYAS,GUAYAQUIL,PASCUALES,EL PARAISO DE LA FLOR,
GUAYAS,GUAYAQUIL,PASCUALES,EL PARAISO DE LA FLOR,
GUAYAS,GUAYAQUIL,PASCUALES,EL PARAISO DE LA FLOR,
GUAYAS,GUAYAQUIL,PASCUALES,FLOR DE BASTIÓN,
GUAYAS,GUAYAQUIL,PASCUALES,FLOR DE BASTIÓN,
GUAYAS,GUAYAQUIL,PASCUALES,FLOR DE BASTIÓN,
GUAYAS,GUAYAQUIL,PASCUALES,FLOR DE BASTIÓN,
GUAYAS,GUAYAQUIL,PASCUALES,LAS ORQUIDEAS - MUCHO LOTE,
GUAYAS,GUAYAQUIL,PASCUALES,LAS ORQUIDEAS - MUCHO LOTE,
GUAYAS,GUAYAQUIL,PASCUALES,LAS ORQUIDEAS - MUCHO LOTE,
GUAYAS,GUAYAQUIL,PASCUALES,LAS ORQUIDEAS - MUCHO LOTE,
GUAYAS,GUAYAQUIL,PASCUALES,LAS ORQUIDEAS - MUCHO LOTE,
GUAYAS,GUAYAQUIL,PASCUALES,LAS ORQUIDEAS - MUCHO LOTE,
GUAYAS,GUAYAQUIL,PASCUALES,LOS VERGELES,
GUAYAS,GUAYAQUIL,PASCUALES,LOS VERGELES,
GUAYAS,GUAYAQUIL,PASCUALES,LOS VERGELES,
GUAYAS,GUAYAQUIL,PASCUALES,METROPOLIS,
GUAYAS,GUAYAQUIL,PASCUALES,METROPOLIS,
GUAYAS,GUAYAQUIL,PASCUALES,MONTE SINAI,
GUAYAS,GUAYAQUIL,PASCUALES,MONTE SINAI,
GUAYAS,GUAYAQUIL,PASCUALES,MONTEBELLO,
GUAYAS,GUAYAQUIL,PASCUALES,MONTEBELLO,
GUAYAS,GUAYAQUIL,PASCUALES,MONTEBELLO,
GUAYAS,GUAYAQUIL,PASCUALES,PASCUALES,
GUAYAS,GUAYAQUIL,PASCUALES,PASCUALES,
GUAYAS,GUAYAQUIL,PASCUALES,PASCUALES,
GUAYAS,GUAYAQUIL,PASCUALES,PASCUALES,
GUAYAS,GUAYAQUIL,PASCUALES,PASCUALES,
GUAYAS,GUAYAQUIL,PASCUALES,PASCUALES,
GUAYAS,GUAYAQUIL,PASCUALES,PASCUALES,
GUAYAS,GUAYAQUIL,PASCUALES,PASCUALES,
GUAYAS,GUAYAQUIL,PASCUALES,PUENTE LUCIA,
GUAYAS,GUAYAQUIL,PASCUALES,SAN FRANCISCO,
GUAYAS,GUAYAQUIL,PASCUALES,SERGIO TORAL,
GUAYAS,GUAYAQUIL,POSORJA,DATA DE POSORJA,
GUAYAS,GUAYAQUIL,POSORJA,POSORJA,
GUAYAS,GUAYAQUIL,POSORJA,POSORJA,
GUAYAS,GUAYAQUIL,PUNA,CAMPO ALEGRE,
GUAYAS,GUAYAQUIL,PUNA,CAUCHICHE,
GUAYAS,GUAYAQUIL,PUNA,LOS MORREÑOS,
GUAYAS,GUAYAQUIL,PUNA,MATORRILLO,
GUAYAS,GUAYAQUIL,PUNA,MONDRAGÓN,
GUAYAS,GUAYAQUIL,PUNA,PUERTO ROMA,
GUAYAS,GUAYAQUIL,PUNA,PUNA,
GUAYAS,GUAYAQUIL,PUNA,PUNA,
GUAYAS,GUAYAQUIL,ROCA,,
GUAYAS,GUAYAQUIL,ROCA,,
GUAYAS,GUAYAQUIL,ROCAFUERTE,,
GUAYAS,GUAYAQUIL,ROCAFUERTE,,
GUAYAS,GUAYAQUIL,SUCRE,,
GUAYAS,GUAYAQUIL,SUCRE,,
GUAYAS,GUAYAQUIL,TARQUI,MAPASINGUE ESTE,
GUAYAS,GUAYAQUIL,TARQUI,ACUARELA - SAUCES,
GUAYAS,GUAYAQUIL,TARQUI,ACUARELA - SAUCES,
GUAYAS,GUAYAQUIL,TARQUI,ACUARELA - SAUCES,
GUAYAS,GUAYAQUIL,TARQUI,ACUARELA - SAUCES,
GUAYAS,GUAYAQUIL,TARQUI,ACUARELA - SAUCES,
GUAYAS,GUAYAQUIL,TARQUI,ALBORADA,
GUAYAS,GUAYAQUIL,TARQUI,ALBORADA,
GUAYAS,GUAYAQUIL,TARQUI,ALBORADA,
GUAYAS,GUAYAQUIL,TARQUI,ALBORADA,
GUAYAS,GUAYAQUIL,TARQUI,ALBORADA,
GUAYAS,GUAYAQUIL,TARQUI,ALBORADA,
GUAYAS,GUAYAQUIL,TARQUI,ALBORADA ESTE,
GUAYAS,GUAYAQUIL,TARQUI,ALBORADA OESTE,
GUAYAS,GUAYAQUIL,TARQUI,ATARAZANA,
GUAYAS,GUAYAQUIL,TARQUI,BAJADA DE CHANDUY,
GUAYAS,GUAYAQUIL,TARQUI,BELAVISTA-FERROVIARIA,
GUAYAS,GUAYAQUIL,TARQUI,CHONGON,
GUAYAS,GUAYAQUIL,TARQUI,CHONGON,
GUAYAS,GUAYAQUIL,TARQUI,CHONGON,
GUAYAS,GUAYAQUIL,TARQUI,COLINAS DE LA FLORIDA,
GUAYAS,GUAYAQUIL,TARQUI,COLINAS DE LA FLORIDA,
GUAYAS,GUAYAQUIL,TARQUI,COLINAS DE LA FLORIDA,
GUAYAS,GUAYAQUIL,TARQUI,COLINAS DE LA FLORIDA,
GUAYAS,GUAYAQUIL,TARQUI,CONSUELO,
GUAYAS,GUAYAQUIL,TARQUI,EL CONDOR,
GUAYAS,GUAYAQUIL,TARQUI,EL CONDOR,
GUAYAS,GUAYAQUIL,TARQUI,EL CONDOR,
GUAYAS,GUAYAQUIL,TARQUI,EL CONDOR,
GUAYAS,GUAYAQUIL,TARQUI,GARZOTA,
GUAYAS,GUAYAQUIL,TARQUI,GUAYACANES,
GUAYAS,GUAYAQUIL,TARQUI,JUAN MONTALVO,
GUAYAS,GUAYAQUIL,TARQUI,JUAN MONTALVO,
GUAYAS,GUAYAQUIL,TARQUI,JUAN MONTALVO,
GUAYAS,GUAYAQUIL,TARQUI,JUAN MONTALVO,
GUAYAS,GUAYAQUIL,TARQUI,KENNEDY,
GUAYAS,GUAYAQUIL,TARQUI,LA FLORIDA,
GUAYAS,GUAYAQUIL,TARQUI,LA FLORIDA,
GUAYAS,GUAYAQUIL,TARQUI,LA PROSPERINA,
GUAYAS,GUAYAQUIL,TARQUI,LA PROSPERINA,
GUAYAS,GUAYAQUIL,TARQUI,LA PROSPERINA,
GUAYAS,GUAYAQUIL,TARQUI,LA PROSPERINA,
GUAYAS,GUAYAQUIL,TARQUI,LOMAS DE LA FLORIDA,
GUAYAS,GUAYAQUIL,TARQUI,LOMAS DE LA FLORIDA,
GUAYAS,GUAYAQUIL,TARQUI,LOS CEIBOS,
GUAYAS,GUAYAQUIL,TARQUI,LOS CEIBOS,
GUAYAS,GUAYAQUIL,TARQUI,LOS CEIBOS,
GUAYAS,GUAYAQUIL,TARQUI,MAPASINGUE OESTE,
GUAYAS,GUAYAQUIL,TARQUI,MARTHA ROLDOS,
GUAYAS,GUAYAQUIL,TARQUI,MARTHA ROLDOS,
GUAYAS,GUAYAQUIL,TARQUI,MARTHA ROLDOS,
GUAYAS,GUAYAQUIL,TARQUI,MIRAFLORES,
GUAYAS,GUAYAQUIL,TARQUI,NUEVA PROSPERINA,
GUAYAS,GUAYAQUIL,TARQUI,NUEVA PROSPERINA,
GUAYAS,GUAYAQUIL,TARQUI,NUEVA PROSPERINA,
GUAYAS,GUAYAQUIL,TARQUI,QUINTO GUAYAS,
GUAYAS,GUAYAQUIL,TARQUI,QUINTO GUAYAS,
GUAYAS,GUAYAQUIL,TARQUI,QUINTO GUAYAS,
GUAYAS,GUAYAQUIL,TARQUI,SABANA GRANDE,
GUAYAS,GUAYAQUIL,TARQUI,SAMANES,
GUAYAS,GUAYAQUIL,TARQUI,SAN EDUARDO,
GUAYAS,GUAYAQUIL,TARQUI,SAUCES OESTE,
GUAYAS,GUAYAQUIL,TARQUI,SOCIO VIVIENDA,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,TARQUI,
GUAYAS,GUAYAQUIL,TARQUI,URDENOR,
GUAYAS,GUAYAQUIL,TARQUI,URDESA,
GUAYAS,GUAYAQUIL,TARQUI,URDESA,
GUAYAS,GUAYAQUIL,TARQUI,VÍA A LA COSTA,
GUAYAS,GUAYAQUIL,TARQUI,VÍA A LA COSTA,
GUAYAS,GUAYAQUIL,TARQUI,VÍA A LA COSTA,
GUAYAS,GUAYAQUIL,TARQUI,VÍA A LA COSTA,
GUAYAS,GUAYAQUIL,TENGUEL,,
GUAYAS,GUAYAQUIL,TENGUEL,,
GUAYAS,GUAYAQUIL,URDANETA,,
GUAYAS,GUAYAQUIL,URDANETA,,
GUAYAS,GUAYAQUIL,URDANETA,,
